names	scores	logfoldchanges	pvals	pvals_adj
Dnajc25	0.200579	-0.10189917	0.8410277775372222	1.0
Psme2b	0.20045473	0.26673865	0.8411249607287148	1.0
Scai	0.20045473	0.5533533	0.8411249607287148	1.0
Flad1	0.20033045	0.6551032	0.8412221463412074	1.0
Lrrcc1	0.2000819	0.14896272	0.8414165248234302	1.0
Gm3379	0.19983336	0.3498592	0.8416109129723641	1.0
Mgat1	0.19958481	0.027698591	0.8418053107764802	1.0
Eps8l2	0.19958481	0.15548493	0.8418053107764802	1.0
Acss2	0.19933626	0.38308537	0.8419997182242486	1.0
Ogfr	0.19933626	0.04347668	0.8419997182242486	1.0
Def6	0.19896343	0.4960507	0.8422913474525221	1.0
Pmpca	0.19883916	-0.041664347	0.8423885620046119	1.0
Nod1	0.1985906	0.03133152	0.8425829983141376	1.0
Trp53bp1	0.19809352	0.6650942	0.8429718997141904	1.0
Nktr	0.19809352	-0.093221165	0.8429718997141904	1.0
Srd5a3	0.19809352	0.3522349	0.8429718997141904	1.0
Tiam1	0.19709931	-0.08928862	0.843749817315147	1.0
Ttc33	0.19697504	0.29883465	0.8438470677497065	1.0
Cherp	0.19697504	0.937809	0.8438470677497065	1.0
Adcy4	0.19697504	1.0332559	0.8438470677497065	1.0
Anks3	0.19685076	0.5044881	0.8439443205648857	1.0
Ercc6	0.1967265	0.13729689	0.8440415757592408	1.0
Casd1	0.19660223	0.45980188	0.8441388333313278	1.0
Pacs1	0.19660223	0.532954	0.8441388333313278	1.0
Rab11fip3	0.19647795	0.9097537	0.844236093279703	1.0
Zdhhc1	0.19635367	0.48033118	0.844333355602922	1.0
Adam17	0.19635367	-0.060792997	0.844333355602922	1.0
Krt16	0.19560802	-0.035676334	0.8449169793330783	1.0
Tmem106c	0.19548374	0.05642177	0.845014258239762	1.0
Stk38l	0.19486238	0.06084134	0.8455006881935904	1.0
Hook2	0.1947381	0.67583996	0.8455979812583211	1.0
Hps3	0.1947381	0.7339937	0.8455979812583211	1.0
Gtdc1	0.1947381	0.68780965	0.8455979812583211	1.0
Ttc28	0.19461383	-0.048191447	0.8456952766776673	1.0
Ralgapa2	0.19448955	0.6314871	0.8457925744501835	1.0
Dsc2	0.19448955	0.7599414	0.8457925744501835	1.0
Fnbp4	0.194241	-0.030876981	0.8459871770489422	1.0
Slc7a2	0.19411673	0.3835158	0.8460844818722927	1.0
Slc4a1ap	0.19411673	0.42843214	0.8460844818722927	1.0
Srsf2	0.19399245	0.37395567	0.8461817890430292	1.0
Nsun4	0.19399245	0.71757686	0.8461817890430292	1.0
Ermard	0.19399245	0.7560011	0.8461817890430292	1.0
Slc25a40	0.19399245	0.6821473	0.8461817890430292	1.0
Nr2c2ap	0.19386818	0.16794562	0.8462790985597055	1.0
Hsd17b14	0.19386818	1.136992	0.8462790985597055	1.0
Slc5a6	0.19386818	1.3287898	0.8462790985597055	1.0
Klhl22	0.1937439	0.6954667	0.8463764104208753	1.0
Nprl3	0.19349536	0.6040586	0.8465710411709092	1.0
Mkx	0.19349536	0.3384421	0.8465710411709092	1.0
Zfp423	0.19337109	0.41391486	0.8466683600568802	1.0
Rapgef4	0.19337109	1.2500651	0.8466683600568802	1.0
Ube2k	0.19337109	-0.030102333	0.8466683600568802	1.0
Crat	0.19337109	0.4544341	0.8466683600568802	1.0
Paxbp1	0.19324681	0.25398174	0.846765681281558	1.0
Cluap1	0.19324681	0.549955	0.846765681281558	1.0
Mars2	0.19324681	0.591681	0.846765681281558	1.0
Sec61a2	0.19312254	0.36982164	0.8468630048434962	1.0
Fam219a	0.19312254	1.094988	0.8468630048434962	1.0
Ddx20	0.19299826	0.24095319	0.8469603307412473	1.0
Wdcp	0.19299826	0.48582438	0.8469603307412473	1.0
Kank2	0.19299826	0.03461754	0.8469603307412473	1.0
Gm28437	0.19287398	1.0906372	0.8470576589733646	1.0
Arhgef15	0.19262543	0.9499432	0.8472523224349083	1.0
Lrrc28	0.19262543	0.04317422	0.8472523224349083	1.0
Gm47163	0.19262543	1.0554649	0.8472523224349083	1.0
Gm15564	0.19262543	0.965943	0.8472523224349083	1.0
Arhgef11	0.19262543	1.0201005	0.8472523224349083	1.0
Yes1	0.19250116	0.14701287	0.8473496576614401	1.0
Adcy7	0.19250116	0.24953794	0.8473496576614401	1.0
Gadl1	0.19237688	1.083906	0.8474469952165484	1.0
Tac1	0.1922526	0.39170292	0.8475443350987859	1.0
H2-M3	0.19212835	-0.15388708	0.8476416773067045	1.0
Cpeb3	0.19200407	0.3431367	0.8477390218388565	1.0
Abcb1a	0.1918798	0.74819654	0.8478363686937941	1.0
Abhd3	0.1918798	0.7680587	0.8478363686937941	1.0
Mb21d1	0.1918798	0.22935368	0.8478363686937941	1.0
Tsen2	0.1918798	0.8250587	0.8478363686937941	1.0
Usp33	0.19175552	0.08645282	0.8479337178700691	1.0
Nim1k	0.19163124	1.132886	0.8480310693662334	1.0
Rph3al	0.19150697	2.1382363	0.8481284231808386	1.0
Fam120c	0.19150697	2.8464975	0.8481284231808386	1.0
Gm15706	0.19150697	2.8749688	0.8481284231808386	1.0
Tarbp1	0.19150697	2.5455651	0.8481284231808386	1.0
Adcy6	0.19138269	0.7934696	0.8482257793124366	1.0
Tbc1d32	0.19138269	0.8477249	0.8482257793124366	1.0
Ndnf	0.19138269	0.50000244	0.8482257793124366	1.0
Fcna	0.19125842	2.413592	0.8483231377595786	1.0
Akap1	0.19125842	0.04346634	0.8483231377595786	1.0
Gm29257	0.19125842	2.52015	0.8483231377595786	1.0
Lgr6	0.19125842	1.8540628	0.8483231377595786	1.0
Enpp3	0.19125842	0.029408261	0.8483231377595786	1.0
Gm21013	0.19125842	2.32499	0.8483231377595786	1.0
Rps3a3	0.19113414	0.60235786	0.8484204985208162	1.0
Lce1j	0.19113414	0.15049636	0.8484204985208162	1.0
Smarca1	0.19113414	0.6830997	0.8484204985208162	1.0
Mfsd13a	0.19100986	2.0071986	0.8485178615947009	1.0
Pfkfb2	0.19100986	1.9700663	0.8485178615947009	1.0
Angpt2	0.19100986	2.3250363	0.8485178615947009	1.0
Slc16a13	0.19100986	1.8620192	0.8485178615947009	1.0
Gm10136	0.19100986	2.1822815	0.8485178615947009	1.0
Qtrt2	0.19088559	0.042977206	0.8486152269797835	1.0
Cxcl9	0.19088559	0.66401887	0.8486152269797835	1.0
Cep152	0.19076131	1.9635262	0.8487125946746155	1.0
Cstf2t	0.19076131	0.3715901	0.8487125946746155	1.0
Gm4342	0.19076131	1.7301731	0.8487125946746155	1.0
Stc2	0.19063705	0.52877843	0.8488099646777476	1.0
B230354K17Rik	0.19063705	0.33349475	0.8488099646777476	1.0
Ufsp1	0.19051278	1.667028	0.8489073369877308	1.0
Rabl3	0.19051278	1.717368	0.8489073369877308	1.0
Prr16	0.1903885	0.6274554	0.8490047116031159	1.0
Fam189a2	0.1903885	0.46811268	0.8490047116031159	1.0
9430081H08Rik	0.19026423	1.6369494	0.8491020885224536	1.0
1810014B01Rik	0.19026423	1.6156158	0.8491020885224536	1.0
Ackr4	0.19026423	1.5566981	0.8491020885224536	1.0
Chic1	0.19026423	1.29061	0.8491020885224536	1.0
Batf	0.19013995	0.62505555	0.8491994677442944	1.0
Ttc21b	0.19013995	0.72278434	0.8491994677442944	1.0
Rpl22-ps1	0.19013995	0.3264646	0.8491994677442944	1.0
Tead4	0.19001567	1.6923484	0.8492968492671888	1.0
Kctd6	0.19001567	0.113949634	0.8492968492671888	1.0
1700096K18Rik	0.19001567	1.4078257	0.8492968492671888	1.0
Ddx59	0.19001567	1.337898	0.8492968492671888	1.0
Zfp747	0.19001567	1.568695	0.8492968492671888	1.0
2010204K13Rik	0.19001567	0.3001534	0.8492968492671888	1.0
Cd1d1	0.1898914	0.5477331	0.8493942330896873	1.0
Gm15675	0.18976712	1.4679545	0.8494916192103399	1.0
Rcan2	0.18976712	0.054898296	0.8494916192103399	1.0
Tmem229a	0.18976712	1.5563774	0.8494916192103399	1.0
Atpaf1	0.18976712	1.3443809	0.8494916192103399	1.0
Ubd	0.18976712	1.8615372	0.8494916192103399	1.0
Rspo1	0.18976712	0.10141069	0.8494916192103399	1.0
Aifm2	0.18964285	0.44870895	0.8495890076276968	1.0
Slc5a8	0.18964285	-0.072275005	0.8495890076276968	1.0
Fhl3	0.18964285	0.6666893	0.8495890076276968	1.0
Gm3608	0.18964285	0.39461747	0.8495890076276968	1.0
Zfp772	0.18964285	0.46919662	0.8495890076276968	1.0
Ice2	0.18951857	1.0775992	0.8496863983403083	1.0
Rnf150	0.18951857	0.99031305	0.8496863983403083	1.0
Rbm47	0.18951857	1.2849143	0.8496863983403083	1.0
Zfp933	0.18951857	1.1320001	0.8496863983403083	1.0
Gm13493	0.18951857	1.2413476	0.8496863983403083	1.0
Atl1	0.18951857	1.180726	0.8496863983403083	1.0
Hist1h3b	0.18951857	1.3067733	0.8496863983403083	1.0
Trib3	0.18951857	1.1930206	0.8496863983403083	1.0
Ccar2	0.18927002	1.161848	0.8498811866454942	1.0
Gins3	0.18927002	1.1304823	0.8498811866454942	1.0
Tab1	0.18927002	1.1017824	0.8498811866454942	1.0
Ccdc28b	0.18927002	1.1692537	0.8498811866454942	1.0
Gm7334	0.18927002	1.0251427	0.8498811866454942	1.0
Dusp16	0.18914576	-0.13428111	0.8499785842351683	1.0
Naif1	0.18902148	0.9659911	0.8500759841142957	1.0
Apex1	0.18902148	0.97305214	0.8500759841142957	1.0
Gm11914	0.18902148	1.0741339	0.8500759841142957	1.0
Gls2	0.18902148	0.7796132	0.8500759841142957	1.0
Trp53rka	0.1888972	0.23799418	0.8501733862814265	1.0
Cd3d	0.18877293	0.9037457	0.8502707907351097	1.0
Nlrx1	0.18877293	0.6823649	0.8502707907351097	1.0
Pfkfb4	0.18877293	-0.06465411	0.8502707907351097	1.0
Gm38394	0.18877293	0.80115515	0.8502707907351097	1.0
Abraxas1	0.18877293	0.2942434	0.8502707907351097	1.0
Carm1	0.18877293	0.74332714	0.8502707907351097	1.0
Mief2	0.18877293	0.74908704	0.8502707907351097	1.0
D11Wsu47e	0.18877293	0.68930703	0.8502707907351097	1.0
Gm43712	0.1884001	0.024023829	0.8505630178009669	1.0
Trim11	0.18827583	0.069243774	0.8506604313863523	1.0
Sema4c	0.18815155	0.6303585	0.8507578472510356	1.0
Olfm1	0.18802728	0.04582292	0.8508552653935659	1.0
Gm44013	0.187903	22.497425	0.8509526858124916	1.0
Gm4070	0.187903	22.873505	0.8509526858124916	1.0
Sox11	0.187903	23.354471	0.8509526858124916	1.0
Fam167b	0.187903	23.204542	0.8509526858124916	1.0
Kdm8	0.187903	22.86834	0.8509526858124916	1.0
Crnn	0.187903	23.889343	0.8509526858124916	1.0
Hap1	0.187903	23.01034	0.8509526858124916	1.0
Actr3b	0.187903	23.055593	0.8509526858124916	1.0
1700012D14Rik	0.187903	22.87869	0.8509526858124916	1.0
Tmprss7	0.187903	22.106993	0.8509526858124916	1.0
Nos3	0.187903	22.711987	0.8509526858124916	1.0
Gm26813	0.187903	22.911951	0.8509526858124916	1.0
Efcab11	0.187903	22.387575	0.8509526858124916	1.0
D730001G18Rik	0.187903	23.907162	0.8509526858124916	1.0
Gm42651	0.187903	22.700117	0.8509526858124916	1.0
Hist1h2bp	0.187903	22.974318	0.8509526858124916	1.0
Cxxc4	0.187903	22.780565	0.8509526858124916	1.0
Rtl8c	0.187903	22.901833	0.8509526858124916	1.0
Hist1h3d	0.187903	22.928175	0.8509526858124916	1.0
Ncf1	0.187903	22.870424	0.8509526858124916	1.0
Zbtb26	0.187903	22.808105	0.8509526858124916	1.0
H19	0.187903	23.201391	0.8509526858124916	1.0
Zc4h2	0.187903	22.908215	0.8509526858124916	1.0
Gm44777	0.187903	23.10537	0.8509526858124916	1.0
Flrt1	0.187903	22.66871	0.8509526858124916	1.0
Tnni2	0.187903	23.412285	0.8509526858124916	1.0
Katnal1	0.187903	22.832127	0.8509526858124916	1.0
Spag17	0.187903	22.829813	0.8509526858124916	1.0
Ccdc85c	0.187903	22.846474	0.8509526858124916	1.0
Gm28557	0.187903	23.068687	0.8509526858124916	1.0
Cyp4f18	0.187903	23.087093	0.8509526858124916	1.0
Mrm2	0.187903	22.892897	0.8509526858124916	1.0
Gm9701	0.187903	22.952711	0.8509526858124916	1.0
Morn4	0.187903	22.214182	0.8509526858124916	1.0
Gm13056	0.187903	22.893675	0.8509526858124916	1.0
Sstr2	0.187903	22.849247	0.8509526858124916	1.0
Zfp365	0.187903	22.823906	0.8509526858124916	1.0
Bend5	0.187903	22.703012	0.8509526858124916	1.0
1700029J07Rik	0.187903	22.700867	0.8509526858124916	1.0
Klhl23	0.187903	22.739233	0.8509526858124916	1.0
Gm17971	0.187903	22.972807	0.8509526858124916	1.0
Alkbh2	0.187903	22.759428	0.8509526858124916	1.0
Sema6c	0.187903	22.614885	0.8509526858124916	1.0
Sema6b	0.187903	23.127855	0.8509526858124916	1.0
Kif7	0.187903	22.77924	0.8509526858124916	1.0
Gm28050	0.187903	22.946274	0.8509526858124916	1.0
Rhpn2	0.187903	22.666214	0.8509526858124916	1.0
Krt7	0.187903	22.851816	0.8509526858124916	1.0
3010003L21Rik	0.187903	22.93735	0.8509526858124916	1.0
2810429I04Rik	0.187903	22.867565	0.8509526858124916	1.0
Kcnab3	0.187903	23.176418	0.8509526858124916	1.0
Gm11560	0.187903	22.740137	0.8509526858124916	1.0
Gm9308	0.187903	22.653229	0.8509526858124916	1.0
Gm17586	0.187903	22.714882	0.8509526858124916	1.0
Gm9392	0.187903	22.746359	0.8509526858124916	1.0
AC163032.1	0.187903	23.053514	0.8509526858124916	1.0
Tnnt3	0.187903	23.728216	0.8509526858124916	1.0
Ppp4r4	0.187903	23.033508	0.8509526858124916	1.0
Ctnnd2	0.187903	22.622622	0.8509526858124916	1.0
Gm8927	0.187903	22.474707	0.8509526858124916	1.0
Gm13815	0.187903	22.753603	0.8509526858124916	1.0
Gm48014	0.187903	22.32512	0.8509526858124916	1.0
Gm20735	0.187903	22.560514	0.8509526858124916	1.0
Gm13413	0.187903	22.622566	0.8509526858124916	1.0
5430427N15Rik	0.187903	22.753778	0.8509526858124916	1.0
Gm36445	0.187903	22.839933	0.8509526858124916	1.0
Irx4	0.187903	23.050947	0.8509526858124916	1.0
Slc29a2	0.187903	22.692526	0.8509526858124916	1.0
Cdk20	0.187903	22.65342	0.8509526858124916	1.0
Gm4673	0.187903	22.716413	0.8509526858124916	1.0
Gm6054	0.187903	22.755856	0.8509526858124916	1.0
Gm24474	0.187903	22.62104	0.8509526858124916	1.0
Pou3f3	0.187903	22.494476	0.8509526858124916	1.0
Iba57	0.187903	22.422625	0.8509526858124916	1.0
Tcaim	0.187903	22.738388	0.8509526858124916	1.0
Zfp846	0.187903	23.092913	0.8509526858124916	1.0
Cd163	0.187903	22.642532	0.8509526858124916	1.0
Gm6170	0.187903	22.511381	0.8509526858124916	1.0
5430414B19Rik	0.187903	22.719372	0.8509526858124916	1.0
Tdrp	0.187903	22.809149	0.8509526858124916	1.0
Lrrc75b	0.187903	22.910608	0.8509526858124916	1.0
Gm47991	0.187903	23.135159	0.8509526858124916	1.0
Plppr3	0.187903	23.108274	0.8509526858124916	1.0
AW146154	0.187903	22.687563	0.8509526858124916	1.0
Gm37326	0.187903	22.930246	0.8509526858124916	1.0
Epor	0.187903	22.725218	0.8509526858124916	1.0
Clec12a	0.187903	23.120052	0.8509526858124916	1.0
Hrasls	0.187903	22.67666	0.8509526858124916	1.0
Slc46a3	0.187903	22.891111	0.8509526858124916	1.0
4932441J04Rik	0.187903	22.695353	0.8509526858124916	1.0
Plxnc1	0.187903	22.916138	0.8509526858124916	1.0
2610306M01Rik	0.187903	22.87987	0.8509526858124916	1.0
Gm20554	0.187903	22.820099	0.8509526858124916	1.0
Mup20	0.187903	23.374481	0.8509526858124916	1.0
Lrrc47	0.187903	22.614216	0.8509526858124916	1.0
Zfp983	0.187903	22.476336	0.8509526858124916	1.0
1110008F13Rik	0.187903	22.520222	0.8509526858124916	1.0
Swsap1	0.187903	23.135616	0.8509526858124916	1.0
Fxyd2	0.187903	22.791101	0.8509526858124916	1.0
Gm6548	0.187903	22.463495	0.8509526858124916	1.0
Zranb3	0.187903	22.8658	0.8509526858124916	1.0
6430571L13Rik	0.187903	22.802355	0.8509526858124916	1.0
Gm15867	0.187903	22.863056	0.8509526858124916	1.0
Armc9	0.187903	22.828316	0.8509526858124916	1.0
M1ap	0.187903	22.724096	0.8509526858124916	1.0
Lfng	0.187903	22.681637	0.8509526858124916	1.0
Ido2	0.187903	22.610235	0.8509526858124916	1.0
Dio2	0.187903	22.92186	0.8509526858124916	1.0
Chaf1a	0.187903	23.181835	0.8509526858124916	1.0
Gm4924	0.187903	22.589535	0.8509526858124916	1.0
Fbxl13	0.187903	22.69851	0.8509526858124916	1.0
Gm12347	0.187903	22.578318	0.8509526858124916	1.0
Lekr1	0.187903	22.603697	0.8509526858124916	1.0
Bbs4	0.187903	23.046223	0.8509526858124916	1.0
Uox	0.187903	22.452837	0.8509526858124916	1.0
Gm5611	0.187903	22.335896	0.8509526858124916	1.0
Gm14488	0.187903	22.749737	0.8509526858124916	1.0
Rpl13a-ps1	0.187903	22.84725	0.8509526858124916	1.0
Hist1h4m	0.187903	22.886915	0.8509526858124916	1.0
Rpgr	0.187903	22.778536	0.8509526858124916	1.0
Rasgrp3	0.187903	23.081192	0.8509526858124916	1.0
Eml5	0.187903	22.802034	0.8509526858124916	1.0
Abcc10	0.187903	22.863445	0.8509526858124916	1.0
Zfp94	0.187903	22.853321	0.8509526858124916	1.0
Rnf32	0.187903	22.848553	0.8509526858124916	1.0
Mtfp1	0.187903	22.484453	0.8509526858124916	1.0
Adat1	0.187903	22.709423	0.8509526858124916	1.0
Myo1g	0.187903	22.752367	0.8509526858124916	1.0
AA474408	0.187903	22.77219	0.8509526858124916	1.0
Gm5909	0.187903	22.729504	0.8509526858124916	1.0
Epm2aip1	0.18765445	-0.0021096333	0.851147533473724	1.0
Baz2b	0.18753019	-0.10544805	0.8512449607131273	1.0
Sod3	0.18728164	0.13258453	0.85143982200225	1.0
Ppan	0.18653598	-0.14661777	0.8520244602475995	1.0
Jade3	0.18541752	-0.02611397	0.852901569998123	1.0
Eif2ak3	0.18529324	-0.011562305	0.8529990378859175	1.0
Car5b	0.18516897	0.043956857	0.8530965080181523	1.0
Lcor	0.18504469	-0.03529938	0.8531939803933737	1.0
Cnot11	0.18467186	0.4649479	0.8534864109624196	1.0
Mylk	0.18367767	-0.34891576	0.8542663241420718	1.0
Tnfrsf10b	0.18342912	0.27972373	0.8544613247214237	1.0
Cwc22	0.18293203	0.15930663	0.8548513525399755	1.0
Ephb6	0.18293203	0.5121227	0.8548513525399755	1.0
Oat	0.18218638	0.02220583	0.8554364607427656	1.0
Lpcat1	0.18193783	-0.12069154	0.8556315144904321	1.0
Unc119b	0.18193783	-0.11656107	0.8556315144904321	1.0
B3galnt1	0.18144074	-0.13278842	0.8560216484359702	1.0
Stt3a	0.18094364	-0.039198052	0.8564118175707608	1.0
Stx16	0.18069509	-0.22636348	0.8566069153049867	1.0
Os9	0.17858241	-0.038676586	0.8582655986483139	1.0
Alg11	0.17845814	0.22054572	0.8583631878189211	1.0
Myo1d	0.17845814	0.14224	0.8583631878189211	1.0
Epb41l1	0.17746395	0.21931873	0.8591439789772983	1.0
Cul3	0.17733967	-0.06803324	0.8592415875743916	1.0
Stxbp6	0.17709112	-0.07884773	0.8594368112207168	1.0
Cyp26b1	0.17696685	0.27190003	0.8595344262670284	1.0
Lactb2	0.17696685	-0.2384901	0.8595344262670284	1.0
Gm5781	0.17671831	-0.15882617	0.8597296627986475	1.0
Clip3	0.17671831	0.10550848	0.8597296627986475	1.0
Pdik1l	0.17547555	0.6358063	0.8607059738568847	1.0
AW554918	0.17547555	1.020152	0.8607059738568847	1.0
Vti1a	0.17522702	0.12538622	0.8609012616667404	1.0
Bcl3	0.17497846	0.013790012	0.8610965579820515	1.0
Sncg	0.17472991	0.2572833	0.8612918627911232	1.0
Yars2	0.17448136	0.13135515	0.8614871760822593	1.0
Dsp	0.17410854	0.02641234	0.8617801618972442	1.0
Rpl18-ps1	0.17348717	0.77415085	0.8622685138334638	1.0
Ginm1	0.1733629	-0.016501391	0.8623661905442291	1.0
Serpinb12	0.17323862	-0.08201481	0.8624638693594211	1.0
Zfp143	0.17323862	0.34888238	0.8624638693594211	1.0
Actr3	0.17299007	0.08453162	0.8626592332972316	1.0
Wnt10a	0.17274152	0.46130717	0.8628546056351882	1.0
Tenm4	0.17249297	0.90568185	0.8630499863615824	1.0
Cish	0.17249297	0.25283426	0.8630499863615824	1.0
Cldn10	0.17236869	0.08692896	0.863147679866784	1.0
Tspan12	0.17224443	0.38095486	0.8632453754647035	1.0
Sdhaf1	0.17199588	0.44850028	0.8634407729328398	1.0
Jmjd1c	0.1718716	-0.11826104	0.8635384748001284	1.0
Tgfa	0.17174733	0.31893164	0.863636178754278	1.0
Chpf	0.17174733	-0.10172113	0.863636178754278	1.0
Gm20568	0.17174733	1.124538	0.863636178754278	1.0
Zfp598	0.17149878	0.009565681	0.8638315929173032	1.0
Kmt2a	0.17149878	-0.18234186	0.8638315929173032	1.0
Mcoln1	0.17125022	0.0019449838	0.8640270154101988	1.0
Zc3h3	0.17050458	0.6821739	0.8646133327509211	1.0
Myd88	0.17050458	-0.1593511	0.8646133327509211	1.0
Tlr3	0.17050458	0.55257	0.8646133327509211	1.0
Nfkbie	0.17025603	0.01584618	0.8648087884461036	1.0
Map4k1	0.17025603	0.9441984	0.8648087884461036	1.0
Mapk7	0.17025603	0.51170665	0.8648087884461036	1.0
Mier2	0.16975893	0.3277071	0.8651997246385392	1.0
Srp54b	0.16975893	0.18073207	0.8651997246385392	1.0
Plekhm3	0.16951038	0.86354315	0.8653952051123397	1.0
Zfp280b	0.16951038	0.78000855	0.8653952051123397	1.0
Atp1b1	0.16926183	0.24957915	0.8655906938222242	1.0
Hoxb9	0.16926183	0.8598159	0.8655906938222242	1.0
Gnal	0.16901329	0.5050576	0.8657861907564627	1.0
Stk10	0.16876474	0.49336505	0.8659816959033234	1.0
Zfp748	0.16851619	0.17889	0.8661772092510733	1.0
Chd3os	0.16826764	0.7146898	0.8663727307879778	1.0
Zfp931	0.16826764	0.44755572	0.8663727307879778	1.0
Ttbk2	0.16826764	0.054608565	0.8663727307879778	1.0
Gbp6	0.16801909	0.31734368	0.8665682605023006	1.0
Cnksr1	0.167522	0.52835405	0.8669593444162494	1.0
C130074G19Rik	0.167522	1.2132194	0.8669593444162494	1.0
Gadd45a	0.167522	-0.10282429	0.8669593444162494	1.0
Gimap5	0.16727345	0.40532404	0.8671548985923955	1.0
Capn15	0.1670249	0.20559679	0.8673504608990004	1.0
Agr2	0.16677634	1.4317262	0.8675460313243203	1.0
Zfp467	0.16677634	1.0572649	0.8675460313243203	1.0
Mterf4	0.16677634	0.097411536	0.8675460313243203	1.0
Enox1	0.16677634	0.33002847	0.8675460313243203	1.0
Rgp1	0.1665278	1.1304702	0.8677416098566103	1.0
Scaf4	0.1665278	-0.08007035	0.8677416098566103	1.0
Bcl2	0.1665278	0.56835884	0.8677416098566103	1.0
Gm10110	0.16615498	0.4030139	0.868034992829918	1.0
Ap3m2	0.1660307	0.46588936	0.8681327911951124	1.0
Ppip5k1	0.1660307	0.42725098	0.8681327911951124	1.0
Stx8	0.1660307	-0.09632649	0.8681327911951124	1.0
Mpp7	0.16590643	-0.097725295	0.8682305915782383	1.0
Lrrc20	0.16578215	1.0557045	0.8683283939778268	1.0
Zfp74	0.16578215	0.87458855	0.8683283939778268	1.0
Adam22	0.16578215	0.4613764	0.8683283939778268	1.0
Ggt6	0.16578215	0.9089743	0.8683283939778268	1.0
Tubgcp4	0.16578215	0.13524505	0.8683283939778268	1.0
Irgm2	0.16578215	-0.038383707	0.8683283939778268	1.0
Sirt4	0.16578215	0.8472531	0.8683283939778268	1.0
Vsig10	0.1655336	0.34427506	0.8685240048205158	1.0
Ubxn2b	0.1655336	0.750551	0.8685240048205158	1.0
Hgh1	0.1655336	0.6204143	0.8685240048205158	1.0
Clec4e	0.16528505	0.77921516	0.8687196237114271	1.0
Myom2	0.16528505	0.8671283	0.8687196237114271	1.0
Ano1	0.16528505	0.4081703	0.8687196237114271	1.0
Natd1	0.1650365	0.8609592	0.8689152506388063	1.0
Rac2	0.1650365	0.34528592	0.8689152506388063	1.0
Utp4	0.1650365	-0.005022347	0.8689152506388063	1.0
D630033O11Rik	0.1650365	0.7941334	0.8689152506388063	1.0
Gm23119	0.1650365	0.23788643	0.8689152506388063	1.0
Gpr19	0.1650365	0.62721574	0.8689152506388063	1.0
Mettl15	0.16478795	0.0023404367	0.8691108855908981	1.0
Zfp60	0.16478795	0.5494187	0.8691108855908981	1.0
Angpt4	0.16478795	0.45890018	0.8691108855908981	1.0
Mblac2	0.16453941	2.2917929	0.8693065285559455	1.0
Zbtb10	0.16453941	0.042154223	0.8693065285559455	1.0
Ccl12	0.16453941	3.0477858	0.8693065285559455	1.0
Bcl2l2	0.16453941	0.0042540357	0.8693065285559455	1.0
Zfp607b	0.16453941	2.9928477	0.8693065285559455	1.0
Znrd1as	0.16453941	2.0260355	0.8693065285559455	1.0
Gm12715	0.16453941	0.61122006	0.8693065285559455	1.0
Zfp677	0.16453941	2.516989	0.8693065285559455	1.0
Slc35d1	0.16453941	0.23426738	0.8693065285559455	1.0
Wdr19	0.16453941	2.5502114	0.8693065285559455	1.0
Gm7331	0.16453941	0.12898925	0.8693065285559455	1.0
H2-T-ps	0.16429086	0.43262696	0.86950217952219	1.0
Pear1	0.16429086	1.9226335	0.86950217952219	1.0
Dok4	0.16429086	0.537266	0.86950217952219	1.0
Azin2	0.16429086	0.3028501	0.86950217952219	1.0
Spa17	0.16429086	1.6706446	0.86950217952219	1.0
Egfl6	0.16429086	1.931209	0.86950217952219	1.0
Mast3	0.16429086	0.5814443	0.86950217952219	1.0
Gm40466	0.16429086	2.310253	0.86950217952219	1.0
Jam3	0.16429086	-0.009539206	0.86950217952219	1.0
Gm527	0.16429086	2.3404777	0.86950217952219	1.0
Nhlrc3	0.16404231	0.52369624	0.8696978384778717	1.0
Pdss1	0.16404231	0.59235185	0.8696978384778717	1.0
Six1	0.16404231	1.569251	0.8696978384778717	1.0
Armc7	0.16404231	2.1968231	0.8696978384778717	1.0
